simulation,position,driver_id,driver_name,team,total_time,gap_to_leader,pit_stops,fastest_lap,status,dnf_reason,strategy
44,2,PER,PER,Red Bull Racing,6903.128,4.060,4,97.093,finished,,"soft,hard,medium"
44,3,SAI,SAI,Ferrari,6949.368,50.300,4,98.081,finished,,"soft,hard,medium"
44,4,LEC,LEC,Ferrari,6964.778,65.710,4,98.038,finished,,"soft,hard,medium"
44,5,OCO,OCO,Alpine,7012.654,113.587,3,99.076,finished,,"soft,hard,medium"
44,6,NOR,NOR,McLaren,7018.628,119.560,4,98.842,finished,,"soft,hard,medium"
44,7,ZHO,ZHO,Kick Sauber,7024.033,124.965,4,98.864,finished,,"soft,hard,medium"
44,8,RUS,RUS,Mercedes,7025.657,126.590,4,99.100,finished,,"soft,hard,medium"
44,9,HUL,HUL,Haas F1 Team,7028.170,129.103,4,99.042,finished,,"soft,hard,medium"
44,10,SAR,SAR,Williams,7030.240,131.172,4,98.416,finished,,"soft,hard,medium"
44,11,MAG,MAG,Haas F1 Team,7033.283,134.216,4,98.860,finished,,"soft,hard,medium"
44,12,PIA,PIA,McLaren,7033.537,134.469,4,98.719,finished,,"soft,hard,medium"
44,13,HAM,HAM,Mercedes,7034.935,135.868,4,99.100,finished,,"soft,hard,medium"
44,14,TSU,TSU,RB,7042.300,143.232,5,99.407,finished,,"soft,hard,medium"
44,15,ALO,ALO,Aston Martin,7046.612,147.545,5,99.104,finished,,"soft,hard,medium"
44,16,STR,STR,Aston Martin,7058.739,159.671,5,98.673,finished,,"soft,hard,medium"
44,17,ALB,ALB,Williams,7060.818,161.751,5,99.038,finished,,"soft,hard,medium"
44,18,RIC,RIC,RB,484.273,0.000,0,100.784,dnf,brake failure,medium
44,19,GAS,GAS,Alpine,485.555,0.000,0,100.919,dnf,engine failure,soft
44,20,BOT,BOT,Kick Sauber,6234.734,0.000,4,98.601,dnf,gearbox failure,"soft,hard,medium"
45,1,VER,VER,Red Bull Racing,6977.159,0.000,4,97.954,finished,,"soft,hard,medium"
45,2,PER,PER,Red Bull Racing,6992.003,14.844,4,98.290,finished,,"soft,hard,medium"
45,3,SAI,SAI,Ferrari,7057.656,80.497,4,99.250,finished,,"soft,hard,medium"
45,4,LEC,LEC,Ferrari,7059.047,81.888,4,99.624,finished,,"soft,hard,medium"
45,5,STR,STR,Aston Martin,7112.470,135.311,4,100.099,finished,,"soft,hard,medium"
45,6,HUL,HUL,Haas F1 Team,7118.975,141.816,4,100.024,finished,,"soft,hard,medium"
45,7,ZHO,ZHO,Kick Sauber,7121.569,144.410,4,100.341,finished,,"soft,hard,medium"
45,8,GAS,GAS,Alpine,7121.635,144.476,4,100.405,finished,,"soft,hard,medium"
45,9,SAR,SAR,Williams,7124.693,147.534,4,99.908,finished,,"soft,hard,medium"
45,10,OCO,OCO,Alpine,7126.458,149.299,4,100.365,finished,,"soft,hard,medium"
45,11,HAM,HAM,Mercedes,7127.435,150.276,4,100.435,finished,,"soft,hard,medium"
45,12,TSU,TSU,RB,7128.081,150.922,4,100.212,finished,,"soft,hard,medium"
45,13,BOT,BOT,Kick Sauber,7129.207,152.048,4,100.381,finished,,"soft,hard,medium"
45,14,RIC,RIC,RB,7130.308,153.149,4,100.388,finished,,"soft,hard,medium"
45,15,NOR,NOR,McLaren,7130.746,153.587,4,99.873,finished,,"soft,hard,medium"
45,16,MAG,MAG,Haas F1 Team,7130.980,153.821,4,100.286,finished,,"soft,hard,medium"
45,17,RUS,RUS,Mercedes,7132.726,155.567,4,100.127,finished,,"soft,hard,medium"
45,18,ALB,ALB,Williams,7134.707,157.548,4,100.458,finished,,"soft,hard,medium"
45,19,PIA,PIA,McLaren,7138.346,161.187,5,100.178,finished,,"soft,hard,medium"
45,20,ALO,ALO,Aston Martin,7160.926,183.767,5,100.279,finished,,"soft,hard,medium"
46,1,VER,VER,Red Bull Racing,6898.126,0.000,4,97.759,finished,,"soft,hard,medium"
46,2,PER,PER,Red Bull Racing,6912.283,14.157,4,98.210,finished,,"soft,hard,medium"
46,3,LEC,LEC,Ferrari,6973.601,75.475,4,99.039,finished,,"soft,hard,medium"
46,4,SAI,SAI,Ferrari,6978.364,80.238,4,99.246,finished,,"soft,hard,medium"
46,5,BOT,BOT,Kick Sauber,7003.645,105.519,3,99.712,finished,,"soft,hard,medium"
46,6,ALB,ALB,Williams,7022.244,124.118,3,100.119,finished,,"soft,hard,medium"
46,7,PIA,PIA,McLaren,7029.818,131.692,4,99.782,finished,,"soft,hard,medium"
46,8,RUS,RUS,Mercedes,7032.964,134.838,4,99.686,finished,,"soft,hard,medium"
46,9,ZHO,ZHO,Kick Sauber,7036.459,138.334,4,99.726,finished,,"soft,hard,medium"
46,10,MAG,MAG,Haas F1 Team,7042.245,144.119,4,99.634,finished,,"soft,hard,medium"
46,11,HAM,HAM,Mercedes,7043.605,145.479,4,99.444,finished,,"soft,hard,medium"
46,12,ALO,ALO,Aston Martin,7045.185,147.060,4,100.316,finished,,"soft,hard,medium"
46,13,NOR,NOR,McLaren,7046.404,148.279,4,100.324,finished,,"soft,hard,medium"
46,14,HUL,HUL,Haas F1 Team,7050.327,152.202,4,99.839,finished,,"soft,hard,medium"
46,15,GAS,GAS,Alpine,7050.850,152.724,4,100.075,finished,,"soft,hard,medium"
46,16,RIC,RIC,RB,7051.090,152.964,4,99.758,finished,,"soft,hard,medium"
46,17,OCO,OCO,Alpine,7052.273,154.147,4,99.658,finished,,"soft,hard,medium"
46,18,STR,STR,Aston Martin,7071.745,173.619,5,99.599,finished,,"soft,hard,medium"
46,19,SAR,SAR,Williams,2443.574,0.000,2,100.368,dnf,engine failure,"soft,hard,medium"
46,20,TSU,TSU,RB,6047.437,0.000,4,100.198,dnf,engine failure,"soft,hard,medium"
47,1,VER,VER,Red Bull Racing,7110.539,0.000,4,98.025,finished,,"soft,hard,medium"
47,2,PER,PER,Red Bull Racing,7119.048,8.509,4,98.314,finished,,"soft,hard,medium"
47,3,LEC,LEC,Ferrari,7188.944,78.404,4,98.749,finished,,"soft,hard,medium"
47,4,SAI,SAI,Ferrari,7208.549,98.010,5,98.807,finished,,"soft,hard,medium"
47,5,RUS,RUS,Mercedes,7240.065,129.526,4,99.847,finished,,"soft,hard,medium"
47,6,BOT,BOT,Kick Sauber,7248.512,137.972,4,99.793,finished,,"soft,hard,medium"
47,7,RIC,RIC,RB,7252.278,141.739,4,100.065,finished,,"soft,hard,medium"
47,8,ZHO,ZHO,Kick Sauber,7255.323,144.783,4,100.131,finished,,"soft,hard,medium"
47,9,PIA,PIA,McLaren,7255.779,145.240,4,99.722,finished,,"soft,hard,medium"
47,10,OCO,OCO,Alpine,7263.164,152.624,4,99.510,finished,,"soft,hard,medium"
47,11,GAS,GAS,Alpine,7265.813,155.273,4,99.758,finished,,"soft,hard,medium"
47,12,ALB,ALB,Williams,7266.810,156.270,4,99.614,finished,,"soft,hard,medium"
47,13,TSU,TSU,RB,7267.616,157.076,4,99.795,finished,,"soft,hard,medium"
47,14,NOR,NOR,McLaren,7267.773,157.233,4,99.932,finished,,"soft,hard,medium"
47,15,HUL,HUL,Haas F1 Team,7269.779,159.240,5,99.911,finished,,"soft,hard,medium"
47,16,STR,STR,Aston Martin,7280.513,169.973,5,99.651,finished,,"soft,hard,medium"
47,17,MAG,MAG,Haas F1 Team,7287.280,176.740,5,99.882,finished,,"soft,hard,medium"
47,18,ALO,ALO,Aston Martin,7290.021,179.481,5,99.624,finished,,"soft,hard,medium"
47,19,HAM,HAM,Mercedes,7291.941,181.401,5,99.642,finished,,"soft,hard,medium"
47,20,SAR,SAR,Williams,7293.658,183.118,5,99.934,finished,,"soft,hard,medium"
48,1,VER,VER,Red Bull Racing,7156.970,0.000,4,98.414,finished,,"soft,hard,medium"
48,2,PER,PER,Red Bull Racing,7166.164,9.194,4,98.554,finished,,"soft,hard,medium"
48,3,LEC,LEC,Ferrari,7233.225,76.255,4,99.481,finished,,"soft,hard,medium"
48,4,SAI,SAI,Ferrari,7235.595,78.625,4,99.769,finished,,"soft,hard,medium"
48,5,PIA,PIA,McLaren,7276.624,119.654,4,99.918,finished,,"soft,hard,medium"
48,6,RUS,RUS,Mercedes,7285.940,128.970,4,100.300,finished,,"soft,hard,medium"
48,7,RIC,RIC,RB,7295.493,138.523,4,100.579,finished,,"soft,hard,medium"
48,8,BOT,BOT,Kick Sauber,7299.370,142.400,4,100.206,finished,,"soft,hard,medium"
48,9,SAR,SAR,Williams,7300.551,143.581,4,100.381,finished,,"soft,hard,medium"
48,10,HUL,HUL,Haas F1 Team,7302.742,145.772,4,100.653,finished,,"soft,hard,medium"
48,11,ALB,ALB,Williams,7303.107,146.137,4,100.447,finished,,"soft,hard,medium"
48,12,OCO,OCO,Alpine,7306.017,149.047,4,100.669,finished,,"soft,hard,medium"
48,13,ALO,ALO,Aston Martin,7308.568,151.598,4,100.914,finished,,"soft,hard,medium"
48,14,GAS,GAS,Alpine,7309.940,152.970,4,100.787,finished,,"soft,hard,medium"
48,15,HAM,HAM,Mercedes,7311.427,154.457,4,100.343,finished,,"soft,hard,medium"
48,16,NOR,NOR,McLaren,7313.040,156.070,4,100.618,finished,,"soft,hard,medium"
48,17,STR,STR,Aston Martin,7323.593,166.623,5,100.641,finished,,"soft,hard,medium"
48,18,TSU,TSU,RB,7324.182,167.212,5,100.399,finished,,"soft,hard,medium"
48,19,MAG,MAG,Haas F1 Team,302.256,0.000,0,100.621,dnf,engine failure,soft
48,20,ZHO,ZHO,Kick Sauber,6998.394,0.000,4,100.457,dnf,electrical failure,"soft,hard,medium"
49,1,VER,VER,Red Bull Racing,7094.481,0.000,5,98.159,finished,,"soft,hard,medium"
49,2,PER,PER,Red Bull Racing,7104.617,10.136,5,98.127,finished,,"soft,hard,medium"
49,3,LEC,LEC,Ferrari,7144.727,50.246,4,99.025,finished,,"soft,hard,medium"
49,4,SAI,SAI,Ferrari,7157.467,62.986,5,98.916,finished,,"soft,hard,medium"
49,5,RUS,RUS,Mercedes,7201.018,106.538,4,100.032,finished,,"soft,hard,medium"
49,6,HAM,HAM,Mercedes,7215.514,121.033,5,99.591,finished,,"soft,hard,medium"
49,7,ZHO,ZHO,Kick Sauber,7219.057,124.576,4,99.711,finished,,"soft,hard,medium"
49,8,ALO,ALO,Aston Martin,7221.170,126.689,4,100.326,finished,,"soft,hard,medium"
49,9,PIA,PIA,McLaren,7221.409,126.928,5,99.740,finished,,"soft,hard,medium"
49,10,NOR,NOR,McLaren,7222.806,128.325,5,99.501,finished,,"soft,hard,medium"
49,11,OCO,OCO,Alpine,7229.725,135.244,5,100.027,finished,,"soft,hard,medium"
49,12,ALB,ALB,Williams,7232.266,137.785,5,99.896,finished,,"soft,hard,medium"
49,13,MAG,MAG,Haas F1 Team,7234.080,139.599,5,100.173,finished,,"soft,hard,medium"
49,14,HUL,HUL,Haas F1 Team,7239.727,145.246,5,100.211,finished,,"soft,hard,medium"
49,15,GAS,GAS,Alpine,7244.529,150.048,5,99.058,finished,,"soft,hard,medium"
49,16,BOT,BOT,Kick Sauber,7244.885,150.404,5,100.037,finished,,"soft,hard,medium"
49,17,STR,STR,Aston Martin,7245.593,151.112,5,100.003,finished,,"soft,hard,medium"
49,18,TSU,TSU,RB,7247.007,152.526,5,99.884,finished,,"soft,hard,medium"
49,19,SAR,SAR,Williams,1922.201,0.000,1,99.932,dnf,hydraulics failure,"medium,hard"
49,20,RIC,RIC,RB,4743.426,0.000,3,99.460,dnf,hydraulics failure,"soft,hard,medium"
50,1,PER,PER,Red Bull Racing,6815.702,0.000,3,97.624,finished,,"soft,hard,medium"
50,2,VER,VER,Red Bull Racing,6829.260,13.558,4,96.895,finished,,"soft,hard,medium"
50,3,SAI,SAI,Ferrari,6880.360,64.658,3,98.068,finished,,"soft,hard,medium"
50,4,LEC,LEC,Ferrari,6900.650,84.947,4,97.691,finished,,"soft,hard,medium"
50,5,GAS,GAS,Alpine,6943.536,127.834,3,99.233,finished,,"soft,hard,medium"
50,6,OCO,OCO,Alpine,6944.858,129.156,3,99.131,finished,,"soft,hard,medium"
50,7,ALO,ALO,Aston Martin,6948.529,132.826,3,99.046,finished,,"soft,hard,medium"
50,8,ZHO,ZHO,Kick Sauber,6948.957,133.255,3,99.107,finished,,"soft,hard,medium"
50,9,HUL,HUL,Haas F1 Team,6952.893,137.191,3,99.418,finished,,"soft,hard,medium"
50,10,PIA,PIA,McLaren,6955.270,139.568,4,98.684,finished,,"soft,hard,medium"
50,11,HAM,HAM,Mercedes,6956.607,140.904,3,99.287,finished,,"soft,hard,medium"
50,12,STR,STR,Aston Martin,6958.787,143.085,3,99.327,finished,,"soft,hard,medium"
50,13,RIC,RIC,RB,6962.960,147.258,4,99.176,finished,,"soft,hard,medium"
50,14,RUS,RUS,Mercedes,6968.459,152.757,4,98.144,finished,,"soft,hard,medium"
50,15,TSU,TSU,RB,6973.504,157.801,4,98.947,finished,,"soft,hard,medium"
50,16,BOT,BOT,Kick Sauber,6974.167,158.464,4,98.775,finished,,"soft,hard,medium"
50,17,ALB,ALB,Williams,6977.535,161.832,4,98.755,finished,,"soft,hard,medium"
50,18,NOR,NOR,McLaren,6981.572,165.870,4,99.456,finished,,"soft,hard,medium"
50,19,SAR,SAR,Williams,6982.288,166.585,4,99.404,finished,,"soft,hard,medium"
50,20,MAG,MAG,Haas F1 Team,3546.168,0.000,2,100.605,dnf,gearbox failure,"soft,hard,medium"
51,1,PER,PER,Red Bull Racing,6867.442,0.000,4,97.185,finished,,"soft,hard,medium"
51,2,VER,VER,Red Bull Racing,6869.689,2.248,4,96.967,finished,,"soft,hard,medium"
51,3,SAI,SAI,Ferrari,6924.275,56.834,4,98.138,finished,,"soft,hard,medium"
51,4,HAM,HAM,Mercedes,6967.493,100.051,3,99.061,finished,,"soft,hard,medium"
51,5,ZHO,ZHO,Kick Sauber,6971.294,103.853,3,99.121,finished,,"soft,hard,medium"
51,6,RIC,RIC,RB,6981.535,114.094,3,98.934,finished,,"soft,hard,medium"
51,7,NOR,NOR,McLaren,6982.707,115.265,4,98.347,finished,,"soft,hard,medium"
51,8,HUL,HUL,Haas F1 Team,6992.818,125.376,4,98.732,finished,,"soft,hard,medium"
51,9,BOT,BOT,Kick Sauber,6995.730,128.289,4,98.741,finished,,"soft,hard,medium"
51,10,STR,STR,Aston Martin,6997.864,130.423,4,99.187,finished,,"soft,hard,medium"
51,11,ALO,ALO,Aston Martin,6998.380,130.938,4,98.776,finished,,"soft,hard,medium"
51,12,TSU,TSU,RB,7001.758,134.316,4,99.053,finished,,"soft,hard,medium"
51,13,SAR,SAR,Williams,7003.391,135.949,4,99.020,finished,,"soft,hard,medium"
51,14,RUS,RUS,Mercedes,7006.067,138.625,4,98.776,finished,,"soft,hard,medium"
51,15,ALB,ALB,Williams,7013.032,145.591,4,99.268,finished,,"soft,hard,medium"
51,16,MAG,MAG,Haas F1 Team,7022.608,155.166,5,98.914,finished,,"soft,hard,medium"
51,17,PIA,PIA,McLaren,7026.698,159.256,5,98.588,finished,,"soft,hard,medium"
51,18,OCO,OCO,Alpine,7028.233,160.791,5,98.818,finished,,"soft,hard,medium"
51,19,GAS,GAS,Alpine,2186.560,0.000,1,100.881,dnf,engine failure,"medium,hard"
51,20,LEC,LEC,Ferrari,6521.910,0.000,4,97.773,dnf,crash,"soft,hard,medium"
52,1,VER,VER,Red Bull Racing,7008.465,0.000,4,96.540,finished,,"soft,hard,medium"
52,2,PER,PER,Red Bull Racing,7024.215,15.749,4,96.998,finished,,"soft,hard,medium"
52,3,SAI,SAI,Ferrari,7086.363,77.898,4,97.686,finished,,"soft,hard,medium"
52,4,LEC,LEC,Ferrari,7092.837,84.372,4,98.073,finished,,"soft,hard,medium"
52,5,BOT,BOT,Kick Sauber,7148.557,140.092,4,98.878,finished,,"soft,hard,medium"
52,6,NOR,NOR,McLaren,7149.651,141.186,4,98.753,finished,,"soft,hard,medium"
52,7,RUS,RUS,Mercedes,7151.535,143.070,4,98.814,finished,,"soft,hard,medium"
52,8,OCO,OCO,Alpine,7155.303,146.838,4,98.854,finished,,"soft,hard,medium"
52,9,RIC,RIC,RB,7160.645,152.179,4,99.013,finished,,"soft,hard,medium"
52,10,SAR,SAR,Williams,7163.276,154.811,4,99.236,finished,,"soft,hard,medium"
52,11,ALO,ALO,Aston Martin,7165.326,156.860,4,98.901,finished,,"soft,hard,medium"
52,12,HAM,HAM,Mercedes,7165.985,157.519,5,98.569,finished,,"soft,hard,medium"
52,13,ZHO,ZHO,Kick Sauber,7166.945,158.479,4,98.979,finished,,"soft,hard,medium"
52,14,MAG,MAG,Haas F1 Team,7170.067,161.602,4,98.816,finished,,"soft,hard,medium"
52,15,TSU,TSU,RB,7171.815,163.349,4,98.395,finished,,"soft,hard,medium"
52,16,STR,STR,Aston Martin,7177.335,168.870,4,99.132,finished,,"soft,hard,medium"
52,17,GAS,GAS,Alpine,7189.281,180.816,5,98.619,finished,,"soft,hard,medium"
52,18,PIA,PIA,McLaren,7190.636,182.170,5,98.543,finished,,"soft,hard,medium"
52,19,ALB,ALB,Williams,7194.713,186.248,5,98.686,finished,,"soft,hard,medium"
52,20,HUL,HUL,Haas F1 Team,7197.958,189.493,5,98.615,finished,,"soft,hard,medium"
53,1,VER,VER,Red Bull Racing,6816.391,0.000,4,97.395,finished,,"soft,hard,medium"
53,2,PER,PER,Red Bull Racing,6827.713,11.321,4,97.452,finished,,"soft,hard,medium"
53,3,SAI,SAI,Ferrari,6878.414,62.023,4,98.474,finished,,"soft,hard,medium"
53,4,LEC,LEC,Ferrari,6884.807,68.415,4,98.707,finished,,"soft,hard,medium"
53,5,NOR,NOR,McLaren,6936.711,120.320,4,99.406,finished,,"soft,hard,medium"
53,6,RUS,RUS,Mercedes,6937.275,120.884,4,99.736,finished,,"soft,hard,medium"
53,7,PIA,PIA,McLaren,6940.382,123.991,4,99.182,finished,,"soft,hard,medium"
53,8,ZHO,ZHO,Kick Sauber,6950.229,133.837,4,99.497,finished,,"soft,hard,medium"
53,9,HAM,HAM,Mercedes,6953.815,137.423,4,99.602,finished,,"soft,hard,medium"
53,10,SAR,SAR,Williams,6954.787,138.396,4,99.758,finished,,"soft,hard,medium"
53,11,OCO,OCO,Alpine,6957.866,141.474,4,99.455,finished,,"soft,hard,medium"
53,12,TSU,TSU,RB,6958.589,142.197,4,99.644,finished,,"soft,hard,medium"
53,13,BOT,BOT,Kick Sauber,6959.078,142.686,4,99.596,finished,,"soft,hard,medium"
53,14,ALB,ALB,Williams,6960.066,143.675,4,99.354,finished,,"soft,hard,medium"
53,15,ALO,ALO,Aston Martin,6961.977,145.586,4,99.733,finished,,"soft,hard,medium"
53,16,MAG,MAG,Haas F1 Team,6962.899,146.507,4,99.823,finished,,"soft,hard,medium"
53,17,STR,STR,Aston Martin,6963.434,147.042,4,99.511,finished,,"soft,hard,medium"
53,18,GAS,GAS,Alpine,6977.020,160.628,5,99.376,finished,,"soft,hard,medium"
53,19,HUL,HUL,Haas F1 Team,242.118,0.000,0,100.758,dnf,engine failure,soft
53,20,RIC,RIC,RB,6059.873,0.000,4,99.799,dnf,engine failure,"soft,hard,medium"
54,1,VER,VER,Red Bull Racing,6974.483,0.000,4,97.586,finished,,"soft,hard,medium"
54,2,PER,PER,Red Bull Racing,6978.071,3.588,4,97.453,finished,,"soft,hard,medium"
54,3,LEC,LEC,Ferrari,7043.379,68.896,4,98.924,finished,,"soft,hard,medium"
54,4,SAI,SAI,Ferrari,7045.431,70.948,4,98.185,finished,,"soft,hard,medium"
54,5,NOR,NOR,McLaren,7089.055,114.572,4,98.855,finished,,"soft,hard,medium"
54,6,RUS,RUS,Mercedes,7099.538,125.055,4,99.087,finished,,"soft,hard,medium"
54,7,PIA,PIA,McLaren,7108.921,134.438,4,99.033,finished,,"soft,hard,medium"
54,8,ALO,ALO,Aston Martin,7111.597,137.115,4,99.290,finished,,"soft,hard,medium"
54,9,SAR,SAR,Williams,7115.388,140.905,4,99.635,finished,,"soft,hard,medium"
54,10,STR,STR,Aston Martin,7118.613,144.130,4,98.752,finished,,"soft,hard,medium"
54,11,TSU,TSU,RB,7119.303,144.820,4,99.342,finished,,"soft,hard,medium"
54,12,MAG,MAG,Haas F1 Team,7120.530,146.047,4,99.275,finished,,"soft,hard,medium"
54,13,HUL,HUL,Haas F1 Team,7121.283,146.800,4,99.107,finished,,"soft,hard,medium"
54,14,BOT,BOT,Kick Sauber,7123.153,148.670,4,99.378,finished,,"soft,hard,medium"
54,15,ALB,ALB,Williams,7124.679,150.196,4,99.203,finished,,"soft,hard,medium"
54,16,OCO,OCO,Alpine,7126.266,151.783,4,99.554,finished,,"soft,hard,medium"
54,17,HAM,HAM,Mercedes,7128.455,153.972,4,99.437,finished,,"soft,hard,medium"
54,18,GAS,GAS,Alpine,7150.511,176.028,5,98.787,finished,,"soft,hard,medium"
54,19,ZHO,ZHO,Kick Sauber,870.083,0.000,0,100.351,dnf,electrical failure,soft
54,20,RIC,RIC,RB,4889.463,0.000,3,99.541,dnf,gearbox failure,"soft,hard,medium"
55,1,VER,VER,Red Bull Racing,6867.229,0.000,3,97.156,finished,,"soft,hard,medium"
55,2,PER,PER,Red Bull Racing,6929.673,62.443,5,97.346,finished,,"soft,hard,medium"
55,3,LEC,LEC,Ferrari,6969.907,102.678,4,98.012,finished,,"soft,hard,medium"
55,4,SAI,SAI,Ferrari,6972.005,104.775,4,98.142,finished,,"soft,hard,medium"
55,5,RIC,RIC,RB,7021.109,153.880,3,98.825,finished,,"soft,hard,medium"
55,6,NOR,NOR,McLaren,7024.040,156.811,4,99.104,finished,,"soft,hard,medium"
55,7,HAM,HAM,Mercedes,7042.634,175.404,4,98.905,finished,,"soft,hard,medium"
55,8,BOT,BOT,Kick Sauber,7046.524,179.295,4,98.914,finished,,"soft,hard,medium"
55,9,HUL,HUL,Haas F1 Team,7047.177,179.947,4,99.107,finished,,"soft,hard,medium"
55,10,ALB,ALB,Williams,7047.387,180.158,4,99.055,finished,,"soft,hard,medium"
55,11,TSU,TSU,RB,7048.927,181.698,4,98.982,finished,,"soft,hard,medium"
55,12,GAS,GAS,Alpine,7049.840,182.611,4,99.092,finished,,"soft,hard,medium"
55,13,RUS,RUS,Mercedes,7053.874,186.645,5,98.984,finished,,"soft,hard,medium"
55,14,MAG,MAG,Haas F1 Team,7056.910,189.681,4,99.317,finished,,"soft,hard,medium"
55,15,OCO,OCO,Alpine,7062.665,195.436,5,99.218,finished,,"soft,hard,medium"
55,16,PIA,PIA,McLaren,7063.381,196.152,5,98.414,finished,,"soft,hard,medium"
55,17,ALO,ALO,Aston Martin,7064.771,197.542,5,98.624,finished,,"soft,hard,medium"
55,18,STR,STR,Aston Martin,7069.530,202.301,5,98.737,finished,,"soft,hard,medium"
55,19,ZHO,ZHO,Kick Sauber,5736.766,0.000,4,99.123,dnf,gearbox failure,"soft,hard,medium"
55,20,SAR,SAR,Williams,5742.828,0.000,4,99.386,dnf,electrical failure,"soft,hard,medium"
56,1,VER,VER,Red Bull Racing,6599.128,0.000,4,97.947,finished,,"soft,hard,medium"
56,2,PER,PER,Red Bull Racing,6610.854,11.726,4,98.099,finished,,"soft,hard,medium"
56,3,SAI,SAI,Ferrari,6662.336,63.208,4,99.129,finished,,"soft,hard,medium"
56,4,LEC,LEC,Ferrari,6682.817,83.689,4,98.797,finished,,"soft,hard,medium"
56,5,NOR,NOR,McLaren,6723.821,124.693,4,99.880,finished,,"soft,hard,medium"
56,6,BOT,BOT,Kick Sauber,6725.711,126.583,4,99.800,finished,,"soft,hard,medium"
56,7,HUL,HUL,Haas F1 Team,6728.983,129.855,4,99.971,finished,,"soft,hard,medium"
56,8,PIA,PIA,McLaren,6730.543,131.415,4,99.105,finished,,"soft,hard,medium"
56,9,HAM,HAM,Mercedes,6734.019,134.891,4,100.051,finished,,"soft,hard,medium"
56,10,RUS,RUS,Mercedes,6735.048,135.920,4,100.183,finished,,"soft,hard,medium"
56,11,MAG,MAG,Haas F1 Team,6737.692,138.564,4,99.325,finished,,"soft,hard,medium"
56,12,ZHO,ZHO,Kick Sauber,6740.281,141.153,4,99.874,finished,,"soft,hard,medium"
56,13,STR,STR,Aston Martin,6742.903,143.775,4,99.557,finished,,"soft,hard,medium"
56,14,TSU,TSU,RB,6744.324,145.196,4,99.555,finished,,"soft,hard,medium"
56,15,SAR,SAR,Williams,6746.785,147.657,4,100.249,finished,,"soft,hard,medium"
56,16,ALO,ALO,Aston Martin,6747.090,147.963,4,100.045,finished,,"soft,hard,medium"
56,17,ALB,ALB,Williams,6748.947,149.819,4,99.928,finished,,"soft,hard,medium"
56,18,GAS,GAS,Alpine,6750.762,151.635,4,100.301,finished,,"soft,hard,medium"
56,19,OCO,OCO,Alpine,2062.787,0.000,1,100.222,dnf,hydraulics failure,"medium,hard"
56,20,RIC,RIC,RB,4409.535,0.000,3,100.379,dnf,brake failure,"soft,hard,medium"
57,1,VER,VER,Red Bull Racing,6852.513,0.000,4,97.103,finished,,"soft,hard,medium"
57,2,PER,PER,Red Bull Racing,6861.254,8.741,4,97.299,finished,,"soft,hard,medium"
57,3,SAI,SAI,Ferrari,6890.083,37.569,3,98.099,finished,,"soft,hard,medium"
57,4,LEC,LEC,Ferrari,6923.432,70.919,4,98.371,finished,,"soft,hard,medium"
57,5,RUS,RUS,Mercedes,6952.503,99.989,3,99.240,finished,,"soft,hard,medium"
57,6,NOR,NOR,McLaren,6981.769,129.256,4,98.829,finished,,"soft,hard,medium"
57,7,HUL,HUL,Haas F1 Team,6982.041,129.528,3,98.852,finished,,"soft,hard,medium"
57,8,PIA,PIA,McLaren,6982.805,130.292,4,98.924,finished,,"soft,hard,medium"
57,9,BOT,BOT,Kick Sauber,6986.007,133.494,4,99.183,finished,,"soft,hard,medium"
57,10,ZHO,ZHO,Kick Sauber,6988.079,135.566,4,99.020,finished,,"soft,hard,medium"
57,11,HAM,HAM,Mercedes,6991.858,139.345,4,98.590,finished,,"soft,hard,medium"
57,12,STR,STR,Aston Martin,6993.852,141.339,4,98.835,finished,,"soft,hard,medium"
57,13,ALB,ALB,Williams,6996.865,144.352,4,98.809,finished,,"soft,hard,medium"
57,14,TSU,TSU,RB,6999.458,146.944,4,99.022,finished,,"soft,hard,medium"
57,15,ALO,ALO,Aston Martin,7002.036,149.523,4,99.168,finished,,"soft,hard,medium"
57,16,MAG,MAG,Haas F1 Team,7003.073,150.560,4,98.953,finished,,"soft,hard,medium"
57,17,GAS,GAS,Alpine,7028.000,175.486,5,99.115,finished,,"soft,hard,medium"
57,18,SAR,SAR,Williams,1525.214,0.000,0,100.628,dnf,brake failure,soft
57,19,RIC,RIC,RB,3281.922,0.000,2,99.847,dnf,brake failure,"soft,hard,medium"
57,20,OCO,OCO,Alpine,4886.598,0.000,3,99.771,dnf,gearbox failure,"soft,hard,medium"
58,1,VER,VER,Red Bull Racing,7095.783,0.000,4,97.204,finished,,"soft,hard,medium"
58,2,PER,PER,Red Bull Racing,7117.961,22.178,5,97.461,finished,,"soft,hard,medium"
58,3,SAI,SAI,Ferrari,7183.822,88.040,5,98.543,finished,,"soft,hard,medium"
58,4,LEC,LEC,Ferrari,7199.139,103.356,5,98.690,finished,,"soft,hard,medium"
58,5,RIC,RIC,RB,7231.972,136.189,4,98.960,finished,,"soft,hard,medium"
58,6,OCO,OCO,Alpine,7235.655,139.873,4,99.047,finished,,"soft,hard,medium"
58,7,MAG,MAG,Haas F1 Team,7237.271,141.489,4,99.280,finished,,"soft,hard,medium"
58,8,ALO,ALO,Aston Martin,7237.279,141.496,4,99.051,finished,,"soft,hard,medium"
58,9,SAR,SAR,Williams,7237.719,141.936,4,99.825,finished,,"soft,hard,medium"
58,10,RUS,RUS,Mercedes,7240.210,144.428,5,99.250,finished,,"soft,hard,medium"
